
Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 39   | HC 93753              | CEZAR PELUSO | N | 9 | 1
 40   | RHC 84295             | CEZAR PELUSO | N | 9 | 1
 41   | HC 84166              | CEZAR PELUSO | N | 9 | 1
 42   | HC 86140              | CEZAR PELUSO | N | 9 | 1
 43   | EXT 959               | CEZAR PELUSO | N | 9 | 1
 44   | HC 89699              | CEZAR PELUSO | N | 9 | 1
 45   | HC 91743              | CEZAR PELUSO | N | 9 | 1
 46   | INQ 2455              | CEZAR PELUSO | N | 9 | 1
 47   | HC 93466              | CEZAR PELUSO | N | 9 | 1
 48   | ADI 3049              | CEZAR PELUSO | N | 9 | 1
 49   | HC 93393              | CEZAR PELUSO | N | 9 | 0
 50   | HC 86748              | CEZAR PELUSO | N | 9 | 0
 51   | HC 95611              | CEZAR PELUSO | N | 9 | 0
 52   | HC 86609              | CEZAR PELUSO | N | 9 | 0
 53   | HC 91480              | CEZAR PELUSO | N | 9 | 0
 54   | HC 87157              | CEZAR PELUSO | N | 9 | 0
 55   | RHC 89135             | CEZAR PELUSO | N | 9 | 0
 56   | HC 86548              | CEZAR PELUSO | N | 9 | 0
 57   | HC 90749              | CEZAR PELUSO | N | 9 | 0
 58   | HC 86238              | CEZAR PELUSO | N | 8 | 2
 59   | HC 83894              | CEZAR PELUSO | N | 8 | 2
 60   | RE 534384             | CEZAR PELUSO | N | 8 | 2
 61   | HC 88740              | CEZAR PELUSO | N | 8 | 2
 62   | HC 95167              | CEZAR PELUSO | N | 8 | 2
 63   | EXT 931               | CEZAR PELUSO | N | 8 | 2
 64   | HC 95003              | CEZAR PELUSO | N | 8 | 2
 65   | HC 91175              | CEZAR PELUSO | N | 8 | 2
 66   | HC 88836              | CEZAR PELUSO | N | 8 | 2
 67   | HC 88284              | CEZAR PELUSO | N | 8 | 2
 68   | HC 84997              | CEZAR PELUSO | N | 8 | 2
 69   | AGR AI 420114         | CEZAR PELUSO | N | 8 | 1
 70   | HC 82862              | CEZAR PELUSO | N | 8 | 1
 71   | HC 97819              | CEZAR PELUSO | N | 8 | 1
 72   | INQ 2424              | CEZAR PELUSO | N | 8 | 1
 73   | ADI 3625              | CEZAR PELUSO | N | 8 | 1
 74   | RHC 86190             | CEZAR PELUSO | N | 8 | 1
 75   | HC 94072              | CEZAR PELUSO | N | 8 | 1
 76   | HC 95100              | CEZAR PELUSO | N | 8 | 1
 77   | HC 87089              | CEZAR PELUSO | N | 8 | 1
 78   | HC 85824              | CEZAR PELUSO | N | 8 | 1
 79   | AC 112                | CEZAR PELUSO | N | 8 | 1
 80   | HC 92568              | CEZAR PELUSO | N | 8 | 1
 81   | HC 85718              | CEZAR PELUSO | N | 8 | 1
 82   | HC 84590              | CEZAR PELUSO | N | 8 | 1
 83   | MS 26652              | CEZAR PELUSO | S | 8 | 0
 84   | HC 81832              | CEZAR PELUSO | N | 8 | 0
 85   | HC 93710              | CEZAR PELUSO | S | 8 | 0
 86   | HC 87219              | CEZAR PELUSO | N | 8 | 0
 87   | HC 90709              | CEZAR PELUSO | N | 8 | 0
 88   | PET 3631              | CEZAR PELUSO | N | 8 | 0
 89   | HC 90471              | CEZAR PELUSO | N | 8 | 0
 90   | HC 89777              | CEZAR PELUSO | N | 8 | 0
 91   | HC 92302              | CEZAR PELUSO | N | 8 | 0
 92   | HC 97948              | CEZAR PELUSO | S | 8 | 0
 93   | HC 87676              | CEZAR PELUSO | N | 8 | 0
 94   | ADI 1980              | CEZAR PELUSO | N | 8 | 0
 95   | HC 84311              | CEZAR PELUSO | N | 7 | 3
 96   | HC 84928              | CEZAR PELUSO | N | 7 | 3
 97   | RE 467923             | CEZAR PELUSO | N | 7 | 3
 98   | HC 83516              | CEZAR PELUSO | N | 7 | 2
 99   | HC 83545              | CEZAR PELUSO | N | 7 | 2
 100   | AGR RE 413810         | CEZAR PELUSO | N | 7 | 1
 101   | HC 84534              | CEZAR PELUSO | N | 7 | 1
 102   | HC 95142              | CEZAR PELUSO | N | 7 | 1
 103   | MS 26655              | CEZAR PELUSO | S | 7 | 0
 104   | HC 83981              | CEZAR PELUSO | N | 7 | 0
 105   | HC 87071              | CEZAR PELUSO | N | 7 | 0
 106   | HC 82982              | CEZAR PELUSO | N | 6 | 4
 107   | SEGUNDO AGR RE 562230 | CEZAR PELUSO | N | 6 | 3
 108   | HC 86520              | CEZAR PELUSO | N | 6 | 3
 109   | HC 94122              | CEZAR PELUSO | N | 6 | 2
 110   | HC 91650              | CEZAR PELUSO | N | 6 | 2
 111   | HC 95362              | CEZAR PELUSO | N | 6 | 2
 112   | HC 90540              | CEZAR PELUSO | N | 6 | 1
 113   | MS 26657              | CEZAR PELUSO | S | 6 | 0
 114   | AGR AI 581876         | CEZAR PELUSO | S | 6 | 0
 115   | MS 26405              | CEZAR PELUSO | N | 5 | 4
 116   | AGR AI 548327         | CEZAR PELUSO | N | 5 | 2
 117   | MS 26656              | CEZAR PELUSO | S | 5 | 0
 118   | ED ED RE 507258       | CEZAR PELUSO | S | 5 | 0
 119   | RE 545860             | CEZAR PELUSO | S | 4 | 0
 120   | AGR RE 535675         | CEZAR PELUSO | N | 2 | 1
 121   | AGR ED AI 490473      | CEZAR PELUSO | S | 2 | 0
 122   | AGR RE 283831         | CEZAR PELUSO | S | 2 | 0
 123   | ED ED AGR RE 592670   | CEZAR PELUSO | S | 2 | 0

stf_pr_1_acordaos_90_rel_9
Number of decisions which appear on simulations: 127
Number of items whose frequency is higher than 1: 123
Number of decisions which could be in all iterations: 63
decisões que aparecem pelo menos 10 vezes | 24
decisões que aparecem pelo menos 9 vezes | 57
decisões que aparecem pelo menos 8 vezes | 94
135

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | RHC 85658             | CEZAR PELUSO | N | 10 | 0
 2   | HC 93315              | CEZAR PELUSO | N | 10 | 0
 3   | HC 84311              | CEZAR PELUSO | N | 10 | 0
 4   | HC 86238              | CEZAR PELUSO | N | 10 | 0
 5   | HC 95142              | CEZAR PELUSO | N | 10 | 0
 6   | RHC 86190             | CEZAR PELUSO | N | 10 | 0
 7   | HC 87343              | CEZAR PELUSO | N | 10 | 0
 8   | HC 88978              | CEZAR PELUSO | N | 10 | 0
 9   | HC 92110              | CEZAR PELUSO | N | 10 | 0
 10   | HC 91161              | CEZAR PELUSO | N | 10 | 0
 11   | HC 87468              | CEZAR PELUSO | N | 10 | 0
 12   | HC 85185              | CEZAR PELUSO | N | 10 | 0
 13   | HC 96976              | CEZAR PELUSO | N | 10 | 0
 14   | RE 466343             | CEZAR PELUSO | N | 10 | 0
 15   | INQ 2462              | CEZAR PELUSO | N | 10 | 0
 16   | EXT 959               | CEZAR PELUSO | N | 10 | 0
 17   | HC 84931              | CEZAR PELUSO | N | 10 | 0
 18   | HC 90749              | CEZAR PELUSO | N | 10 | 0
 19   | HC 83545              | CEZAR PELUSO | N | 10 | 0
 20   | INQ 2455              | CEZAR PELUSO | N | 10 | 0
 21   | HC 84997              | CEZAR PELUSO | N | 10 | 0
 22   | INQ 2555              | CEZAR PELUSO | N | 10 | 0
 23   | HC 85601              | CEZAR PELUSO | N | 10 | 0
 24   | HC 82862              | CEZAR PELUSO | N | 9 | 1
 25   | HC 87926              | CEZAR PELUSO | N | 9 | 1
 26   | INQ 2424              | CEZAR PELUSO | N | 9 | 1
 27   | HC 87041              | CEZAR PELUSO | N | 9 | 1
 28   | ACO 1058              | CEZAR PELUSO | N | 9 | 1
 29   | HC 88393              | CEZAR PELUSO | N | 9 | 1
 30   | EXT 921               | CEZAR PELUSO | N | 9 | 1
 31   | HC 82982              | CEZAR PELUSO | N | 9 | 1
 32   | EXT 931               | CEZAR PELUSO | N | 9 | 1
 33   | HC 91516              | CEZAR PELUSO | N | 9 | 1
 34   | HC 91175              | CEZAR PELUSO | N | 9 | 1
 35   | HC 85824              | CEZAR PELUSO | N | 9 | 1
 36   | RE 407688             | CEZAR PELUSO | N | 9 | 1
 37   | RHC 84295             | CEZAR PELUSO | N | 9 | 1
 38   | HC 86140              | CEZAR PELUSO | N | 9 | 1
 39   | HC 89699              | CEZAR PELUSO | N | 9 | 1
 40   | HC 90684              | CEZAR PELUSO | N | 9 | 1
 41   | HC 86548              | CEZAR PELUSO | N | 9 | 1
 42   | HC 91743              | CEZAR PELUSO | N | 9 | 1
 43   | HC 88836              | CEZAR PELUSO | N | 9 | 1
 44   | HC 83981              | CEZAR PELUSO | N | 9 | 1
 45   | ACO 853               | CEZAR PELUSO | N | 9 | 1
 46   | MS 26405              | CEZAR PELUSO | N | 9 | 1
 47   | HC 85718              | CEZAR PELUSO | N | 9 | 1
 48   | ADI 3049              | CEZAR PELUSO | N | 9 | 1
 49   | HC 81832              | CEZAR PELUSO | N | 9 | 0
 50   | HC 92994              | CEZAR PELUSO | N | 9 | 0
 51   | HC 93710              | CEZAR PELUSO | S | 9 | 0
 52   | HC 87219              | CEZAR PELUSO | N | 9 | 0
 53   | ADI 3625              | CEZAR PELUSO | N | 9 | 0
 54   | HC 90540              | CEZAR PELUSO | N | 9 | 0
 55   | HC 91650              | CEZAR PELUSO | N | 9 | 0
 56   | RE 534384             | CEZAR PELUSO | N | 9 | 0
 57   | HC 83516              | CEZAR PELUSO | N | 9 | 0
 58   | HC 91228              | CEZAR PELUSO | N | 9 | 0
 59   | HC 95100              | CEZAR PELUSO | N | 9 | 0
 60   | RE 467923             | CEZAR PELUSO | N | 9 | 0
 61   | HC 87157              | CEZAR PELUSO | N | 9 | 0
 62   | RHC 89135             | CEZAR PELUSO | N | 9 | 0
 63   | RE 520942             | CEZAR PELUSO | S | 9 | 0
 64   | HC 92568              | CEZAR PELUSO | N | 9 | 0
 65   | HC 89649              | CEZAR PELUSO | S | 9 | 0
 66   | RE 454737             | CEZAR PELUSO | N | 8 | 2
 67   | HC 84534              | CEZAR PELUSO | N | 8 | 2
 68   | HC 83894              | CEZAR PELUSO | N | 8 | 2
 69   | PET 3631              | CEZAR PELUSO | N | 8 | 2
 70   | HC 88740              | CEZAR PELUSO | N | 8 | 2
 71   | HC 89815              | CEZAR PELUSO | N | 8 | 2
 72   | HC 93753              | CEZAR PELUSO | N | 8 | 2
 73   | HC 87717              | CEZAR PELUSO | N | 8 | 2
 74   | HC 86371              | CEZAR PELUSO | N | 8 | 2
 75   | HC 95069              | CEZAR PELUSO | N | 8 | 2
 76   | HC 93466              | CEZAR PELUSO | N | 8 | 2
 77   | HC 94072              | CEZAR PELUSO | N | 8 | 1
 78   | HC 86609              | CEZAR PELUSO | N | 8 | 1
 79   | HC 95167              | CEZAR PELUSO | N | 8 | 1
 80   | HC 95003              | CEZAR PELUSO | N | 8 | 1
 81   | HC 89777              | CEZAR PELUSO | N | 8 | 1
 82   | HC 88284              | CEZAR PELUSO | N | 8 | 1
 83   | HC 87676              | CEZAR PELUSO | N | 8 | 1
 84   | AGR RE 413810         | CEZAR PELUSO | N | 8 | 0
 85   | HC 95766              | CEZAR PELUSO | N | 8 | 0
 86   | HC 92680              | CEZAR PELUSO | N | 8 | 0
 87   | ED ED RE 507258       | CEZAR PELUSO | S | 8 | 0
 88   | HC 91480              | CEZAR PELUSO | N | 8 | 0
 89   | AC 112                | CEZAR PELUSO | N | 8 | 0
 90   | HC 86520              | CEZAR PELUSO | N | 8 | 0
 91   | HC 87071              | CEZAR PELUSO | N | 8 | 0
 92   | HC 87089              | CEZAR PELUSO | N | 7 | 3
 93   | HC 90709              | CEZAR PELUSO | N | 7 | 2
 94   | HC 87107              | CEZAR PELUSO | N | 7 | 2
 95   | HC 86748              | CEZAR PELUSO | N | 7 | 2
 96   | AGR AI 420114         | CEZAR PELUSO | N | 7 | 1
 97   | HC 85425              | CEZAR PELUSO | N | 7 | 1
 98   | HC 95611              | CEZAR PELUSO | N | 7 | 1
 99   | HC 82848              | CEZAR PELUSO | N | 7 | 1
 100   | HC 84166              | CEZAR PELUSO | N | 7 | 1
 101   | ADI 1980              | CEZAR PELUSO | N | 7 | 1
 102   | MS 26652              | CEZAR PELUSO | S | 7 | 0
 103   | MS 26655              | CEZAR PELUSO | S | 7 | 0
 104   | HC 95362              | CEZAR PELUSO | N | 7 | 0
 105   | HC 84590              | CEZAR PELUSO | N | 7 | 0
 106   | HC 90471              | CEZAR PELUSO | N | 6 | 3
 107   | HC 94122              | CEZAR PELUSO | N | 6 | 2
 108   | HC 93393              | CEZAR PELUSO | N | 6 | 2
 109   | HC 92302              | CEZAR PELUSO | N | 6 | 2
 110   | SEGUNDO AGR RE 562230 | CEZAR PELUSO | N | 6 | 1
 111   | MS 26657              | CEZAR PELUSO | S | 6 | 0
 112   | MS 26656              | CEZAR PELUSO | S | 6 | 0
 113   | AGR AI 581876         | CEZAR PELUSO | S | 6 | 0
 114   | RHC 87198             | CEZAR PELUSO | N | 5 | 4
 115   | HC 97819              | CEZAR PELUSO | N | 5 | 3
 116   | HC 84928              | CEZAR PELUSO | N | 5 | 3
 117   | AGR AI 548327         | CEZAR PELUSO | N | 5 | 0
 118   | HC 97948              | CEZAR PELUSO | S | 5 | 0
 119   | RE 545860             | CEZAR PELUSO | S | 4 | 0
 120   | AGR ED AI 490473      | CEZAR PELUSO | S | 2 | 0

stf_pr_2_acordaos_90_rel_9
Number of decisions which appear on simulations: 127
Number of items whose frequency is higher than 1: 120
Number of decisions which could be in all iterations: 60
decisões que aparecem pelo menos 10 vezes | 23
decisões que aparecem pelo menos 9 vezes | 65
decisões que aparecem pelo menos 8 vezes | 91
132

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | HC 95331  | EROS GRAU | N | 10 | 0
 2   | HC 88259  | EROS GRAU | N | 10 | 0
 3   | HC 84677  | EROS GRAU | N | 10 | 0
 4   | HC 85200  | EROS GRAU | N | 10 | 0
 5   | HC 85046  | EROS GRAU | N | 10 | 0
 6   | HC 84026  | EROS GRAU | N | 10 | 0
 7   | HC 95613  | EROS GRAU | N | 10 | 0
 8   | HC 91408  | EROS GRAU | N | 10 | 0
 9   | HC 98197  | EROS GRAU | N | 10 | 0
 10   | HC 85108  | EROS GRAU | N | 10 | 0
 11   | MS 25090  | EROS GRAU | N | 10 | 0
 12   | RE 527602 | EROS GRAU | N | 10 | 0
 13   | ADI 2615  | EROS GRAU | N | 10 | 0
 14   | RHC 89550 | EROS GRAU | N | 10 | 0
 15   | HC 84078  | EROS GRAU | N | 10 | 0
 16   | HC 91688  | EROS GRAU | N | 10 | 0
 17   | RHC 84849 | EROS GRAU | N | 9 | 1
 18   | ADI 2836  | EROS GRAU | N | 9 | 1
 19   | HC 95539  | EROS GRAU | N | 9 | 1
 20   | ADI 1916  | EROS GRAU | N | 9 | 1
 21   | HC 87768  | EROS GRAU | N | 9 | 1
 22   | ADI 820   | EROS GRAU | N | 9 | 1
 23   | ADI 1994  | EROS GRAU | N | 9 | 1
 24   | MS 24523  | EROS GRAU | N | 9 | 1
 25   | ADI 1074  | EROS GRAU | N | 9 | 1
 26   | HC 92961  | EROS GRAU | N | 9 | 1
 27   | HC 90907  | EROS GRAU | N | 9 | 1
 28   | EXT 1103  | EROS GRAU | N | 9 | 1
 29   | HC 85297  | EROS GRAU | N | 9 | 1
 30   | ADI 3167  | EROS GRAU | N | 9 | 1
 31   | HC 87478  | EROS GRAU | N | 9 | 1
 32   | HC 89770  | EROS GRAU | N | 9 | 1
 33   | RMS 24789 | EROS GRAU | N | 9 | 1
 34   | ADI 1007  | EROS GRAU | N | 9 | 1
 35   | RMS 27920 | EROS GRAU | N | 9 | 1
 36   | HC 85519  | EROS GRAU | N | 9 | 1
 37   | HC 95353  | EROS GRAU | N | 9 | 1
 38   | ADI 1933  | EROS GRAU | N | 9 | 1
 39   | ADI 2349  | EROS GRAU | N | 9 | 1
 40   | HC 89159  | EROS GRAU | N | 9 | 0
 41   | ADI 2522  | EROS GRAU | N | 9 | 0
 42   | HC 85652  | EROS GRAU | N | 9 | 0
 43   | HC 93439  | EROS GRAU | S | 9 | 0
 44   | HC 95402  | EROS GRAU | N | 9 | 0
 45   | HC 98170  | EROS GRAU | N | 9 | 0
 46   | HC 99278  | EROS GRAU | S | 9 | 0
 47   | RE 461968 | EROS GRAU | N | 9 | 0
 48   | HC 91342  | EROS GRAU | N | 9 | 0
 49   | HC 88662  | EROS GRAU | N | 9 | 0
 50   | ADI 3458  | EROS GRAU | N | 9 | 0
 51   | ADI 1991  | EROS GRAU | N | 8 | 2
 52   | ADI 2129  | EROS GRAU | N | 8 | 2
 53   | HC 93641  | EROS GRAU | N | 8 | 2
 54   | HC 90315  | EROS GRAU | N | 8 | 2
 55   | HC 93163  | EROS GRAU | N | 8 | 2
 56   | HC 88741  | EROS GRAU | N | 8 | 2
 57   | RE 576847 | EROS GRAU | N | 8 | 2
 58   | RMS 24249 | EROS GRAU | N | 8 | 2
 59   | ADI 662   | EROS GRAU | N | 8 | 2
 60   | HC 88443  | EROS GRAU | N | 8 | 2
 61   | HC 95414  | EROS GRAU | N | 8 | 2
 62   | ADI 2240  | EROS GRAU | N | 8 | 2
 63   | HC 86498  | EROS GRAU | N | 8 | 2
 64   | MS 25351  | EROS GRAU | N | 8 | 2
 65   | HC 99888  | EROS GRAU | N | 8 | 2
 66   | HC 89420  | EROS GRAU | N | 8 | 1
 67   | HC 89863  | EROS GRAU | N | 8 | 1
 68   | HC 94916  | EROS GRAU | N | 8 | 1
 69   | RE 218874 | EROS GRAU | N | 8 | 1
 70   | HC 88594  | EROS GRAU | N | 8 | 1
 71   | HC 90146  | EROS GRAU | N | 8 | 1
 72   | RHC 84897 | EROS GRAU | N | 8 | 1
 73   | HC 95009  | EROS GRAU | N | 8 | 1
 74   | RHC 95906 | EROS GRAU | N | 8 | 1
 75   | HC 99072  | EROS GRAU | N | 8 | 1
 76   | HC 89594  | EROS GRAU | N | 8 | 1
 77   | HC 86374  | EROS GRAU | N | 8 | 1
 78   | ADI 559   | EROS GRAU | N | 8 | 1
 79   | HC 90216  | EROS GRAU | N | 8 | 1
 80   | ADI 554   | EROS GRAU | N | 8 | 1
 81   | MS 24488  | EROS GRAU | N | 8 | 1
 82   | HC 89240  | EROS GRAU | N | 8 | 1
 83   | HC 86166  | EROS GRAU | N | 8 | 1
 84   | ADI 3512  | EROS GRAU | N | 8 | 1
 85   | ADI 3332  | EROS GRAU | N | 8 | 0
 86   | HC 88785  | EROS GRAU | N | 8 | 0
 87   | HC 84776  | EROS GRAU | N | 8 | 0
 88   | ADI 1595  | EROS GRAU | S | 8 | 0
 89   | HC 92573  | EROS GRAU | S | 8 | 0
 90   | ADI 2059  | EROS GRAU | N | 8 | 0
 91   | RHC 85026 | EROS GRAU | N | 8 | 0
 92   | RHC 86681 | EROS GRAU | N | 7 | 3
 93   | HC 96362  | EROS GRAU | N | 7 | 3
 94   | HC 90370  | EROS GRAU | N | 7 | 3
 95   | HC 85453  | EROS GRAU | N | 7 | 3
 96   | HC 91971  | EROS GRAU | N | 7 | 2
 97   | ADPF 47   | EROS GRAU | N | 7 | 2
 98   | HC 83921  | EROS GRAU | N | 7 | 1
 99   | ADI 1182  | EROS GRAU | N | 7 | 1
 100   | HC 94691  | EROS GRAU | N | 7 | 1
 101   | RHC 86072 | EROS GRAU | N | 7 | 1
 102   | HC 86684  | EROS GRAU | N | 7 | 0
 103   | MS 25015  | EROS GRAU | S | 7 | 0
 104   | HC 86093  | EROS GRAU | N | 7 | 0
 105   | MI 712    | EROS GRAU | N | 6 | 3
 106   | RE 592905 | EROS GRAU | N | 6 | 2
 107   | ADI 1920  | EROS GRAU | N | 6 | 2
 108   | EXT 933   | EROS GRAU | N | 6 | 2
 109   | HC 101505 | EROS GRAU | N | 6 | 1
 110   | ADI 2257  | EROS GRAU | N | 6 | 1
 111   | ADI 1594  | EROS GRAU | N | 6 | 1
 112   | MS 22355  | EROS GRAU | N | 6 | 1
 113   | MI 689    | EROS GRAU | N | 6 | 1
 114   | HC 92963  | EROS GRAU | N | 6 | 0
 115   | MS 24575  | EROS GRAU | N | 6 | 0
 116   | HC 95790  | EROS GRAU | N | 6 | 0
 117   | HC 88535  | EROS GRAU | N | 5 | 3
 118   | HC 93048  | EROS GRAU | N | 4 | 1
 119   | HC 92368  | EROS GRAU | N | 4 | 1
 120   | HC 95424  | EROS GRAU | N | 4 | 0
 121   | HC 96990  | EROS GRAU | S | 4 | 0
 122   | RMS 22180 | EROS GRAU | N | 3 | 2
 123   | HC 97047  | EROS GRAU | N | 3 | 1
 124   | HC 98780  | EROS GRAU | N | 3 | 1
 125   | MS 26690  | EROS GRAU | N | 2 | 3
 126   | HC 85060  | EROS GRAU | N | 2 | 2
 127   | HC 84056  | EROS GRAU | N | 2 | 0
 128   | ADI 3316  | EROS GRAU | N | 2 | 0

stf_pr_1_acordaos_90_rel_10
Number of decisions which appear on simulations: 133
Number of items whose frequency is higher than 1: 128
Number of decisions which could be in all iterations: 58
decisões que aparecem pelo menos 10 vezes | 16
decisões que aparecem pelo menos 9 vezes | 50
decisões que aparecem pelo menos 8 vezes | 91
140

Most frequent decisions by invserse order
RANK | DECISION ID | RELATOR | VIRTUAL | NUMBER OF OCCURANCES | TIMES REMOVED
 1   | HC 95539  | EROS GRAU | N | 10 | 0
 2   | HC 94916  | EROS GRAU | N | 10 | 0
 3   | HC 95331  | EROS GRAU | N | 10 | 0
 4   | ADI 2129  | EROS GRAU | N | 10 | 0
 5   | MS 24523  | EROS GRAU | N | 10 | 0
 6   | HC 84677  | EROS GRAU | N | 10 | 0
 7   | RHC 86681 | EROS GRAU | N | 10 | 0
 8   | ADI 1074  | EROS GRAU | N | 10 | 0
 9   | HC 85046  | EROS GRAU | N | 10 | 0
 10   | EXT 1103  | EROS GRAU | N | 10 | 0
 11   | RMS 24249 | EROS GRAU | N | 10 | 0
 12   | HC 89594  | EROS GRAU | N | 10 | 0
 13   | HC 88443  | EROS GRAU | N | 10 | 0
 14   | RE 527602 | EROS GRAU | N | 10 | 0
 15   | ADI 1920  | EROS GRAU | N | 10 | 0
 16   | RMS 24789 | EROS GRAU | N | 10 | 0
 17   | RHC 89550 | EROS GRAU | N | 10 | 0
 18   | ADI 559   | EROS GRAU | N | 10 | 0
 19   | ADI 554   | EROS GRAU | N | 10 | 0
 20   | HC 85453  | EROS GRAU | N | 10 | 0
 21   | ADI 2059  | EROS GRAU | N | 10 | 0
 22   | HC 86093  | EROS GRAU | N | 10 | 0
 23   | RMS 27920 | EROS GRAU | N | 10 | 0
 24   | HC 84078  | EROS GRAU | N | 10 | 0
 25   | ADI 2349  | EROS GRAU | N | 10 | 0
 26   | ADI 3332  | EROS GRAU | N | 9 | 1
 27   | ADI 820   | EROS GRAU | N | 9 | 1
 28   | HC 88259  | EROS GRAU | N | 9 | 1
 29   | HC 88594  | EROS GRAU | N | 9 | 1
 30   | HC 90146  | EROS GRAU | N | 9 | 1
 31   | HC 85200  | EROS GRAU | N | 9 | 1
 32   | HC 96362  | EROS GRAU | N | 9 | 1
 33   | HC 90907  | EROS GRAU | N | 9 | 1
 34   | HC 85297  | EROS GRAU | N | 9 | 1
 35   | ADI 3167  | EROS GRAU | N | 9 | 1
 36   | HC 98197  | EROS GRAU | N | 9 | 1
 37   | MS 25090  | EROS GRAU | N | 9 | 1
 38   | ADI 2615  | EROS GRAU | N | 9 | 1
 39   | ADI 1007  | EROS GRAU | N | 9 | 1
 40   | HC 91688  | EROS GRAU | N | 9 | 1
 41   | HC 89240  | EROS GRAU | N | 9 | 1
 42   | HC 88662  | EROS GRAU | N | 9 | 1
 43   | HC 86166  | EROS GRAU | N | 9 | 1
 44   | ADI 3512  | EROS GRAU | N | 9 | 1
 45   | ADI 2836  | EROS GRAU | N | 9 | 0
 46   | HC 89863  | EROS GRAU | N | 9 | 0
 47   | ADI 1991  | EROS GRAU | N | 9 | 0
 48   | ADI 1994  | EROS GRAU | N | 9 | 0
 49   | HC 88535  | EROS GRAU | N | 9 | 0
 50   | ADI 1595  | EROS GRAU | S | 9 | 0
 51   | HC 95402  | EROS GRAU | N | 9 | 0
 52   | ADI 662   | EROS GRAU | N | 9 | 0
 53   | MS 25015  | EROS GRAU | S | 9 | 0
 54   | HC 86374  | EROS GRAU | N | 9 | 0
 55   | HC 95414  | EROS GRAU | N | 9 | 0
 56   | RE 461968 | EROS GRAU | N | 9 | 0
 57   | MS 24488  | EROS GRAU | N | 9 | 0
 58   | RHC 85026 | EROS GRAU | N | 9 | 0
 59   | ADI 1916  | EROS GRAU | N | 8 | 2
 60   | HC 93641  | EROS GRAU | N | 8 | 2
 61   | RE 218874 | EROS GRAU | N | 8 | 2
 62   | HC 90315  | EROS GRAU | N | 8 | 2
 63   | HC 92961  | EROS GRAU | N | 8 | 2
 64   | HC 93163  | EROS GRAU | N | 8 | 2
 65   | HC 90370  | EROS GRAU | N | 8 | 2
 66   | HC 87478  | EROS GRAU | N | 8 | 2
 67   | ADPF 47   | EROS GRAU | N | 8 | 2
 68   | ADI 2240  | EROS GRAU | N | 8 | 2
 69   | HC 86498  | EROS GRAU | N | 8 | 2
 70   | HC 85519  | EROS GRAU | N | 8 | 2
 71   | MS 25351  | EROS GRAU | N | 8 | 2
 72   | HC 83921  | EROS GRAU | N | 8 | 1
 73   | HC 89159  | EROS GRAU | N | 8 | 1
 74   | ADI 2522  | EROS GRAU | N | 8 | 1
 75   | HC 91971  | EROS GRAU | N | 8 | 1
 76   | RE 592905 | EROS GRAU | N | 8 | 1
 77   | HC 94691  | EROS GRAU | N | 8 | 1
 78   | HC 85652  | EROS GRAU | N | 8 | 1
 79   | RHC 86072 | EROS GRAU | N | 8 | 1
 80   | HC 84026  | EROS GRAU | N | 8 | 1
 81   | HC 95009  | EROS GRAU | N | 8 | 1
 82   | HC 85108  | EROS GRAU | N | 8 | 1
 83   | RHC 95906 | EROS GRAU | N | 8 | 1
 84   | HC 90216  | EROS GRAU | N | 8 | 1
 85   | HC 99888  | EROS GRAU | N | 8 | 1
 86   | MI 689    | EROS GRAU | N | 8 | 1
 87   | HC 92963  | EROS GRAU | N | 8 | 0
 88   | RHC 84897 | EROS GRAU | N | 8 | 0
 89   | HC 99278  | EROS GRAU | S | 8 | 0
 90   | MS 24575  | EROS GRAU | N | 8 | 0
 91   | HC 92573  | EROS GRAU | S | 8 | 0
 92   | HC 91342  | EROS GRAU | N | 8 | 0
 93   | HC 95353  | EROS GRAU | N | 8 | 0
 94   | HC 87768  | EROS GRAU | N | 7 | 3
 95   | HC 98170  | EROS GRAU | N | 7 | 2
 96   | HC 95613  | EROS GRAU | N | 7 | 2
 97   | ADI 1933  | EROS GRAU | N | 7 | 2
 98   | ADI 3458  | EROS GRAU | N | 7 | 2
 99   | HC 86684  | EROS GRAU | N | 7 | 1
 100   | HC 91408  | EROS GRAU | N | 7 | 1
 101   | HC 95790  | EROS GRAU | N | 7 | 1
 102   | HC 88785  | EROS GRAU | N | 7 | 0
 103   | RE 576847 | EROS GRAU | N | 7 | 0
 104   | RHC 84849 | EROS GRAU | N | 6 | 4
 105   | HC 88741  | EROS GRAU | N | 6 | 4
 106   | HC 89770  | EROS GRAU | N | 6 | 3
 107   | MI 712    | EROS GRAU | N | 6 | 2
 108   | HC 99072  | EROS GRAU | N | 6 | 2
 109   | HC 89420  | EROS GRAU | N | 6 | 1
 110   | ADI 1182  | EROS GRAU | N | 6 | 1
 111   | ADI 1594  | EROS GRAU | N | 6 | 0
 112   | EXT 933   | EROS GRAU | N | 5 | 4
 113   | HC 101505 | EROS GRAU | N | 5 | 2
 114   | HC 84776  | EROS GRAU | N | 5 | 2
